医药机构ID,原定点医疗机构ID,机构名称,机构地址,机构类型,医院等级,医保基金使用等级,归属区划,定点标志,有效标志
"D45D09EB9A0D04F2E053C0A884B57C68","5439","苏州市福顺药房有限公司","苏州市吴中区木渎金山路777号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9AA604F2E053C0A884B57C68","5479","苏州宝南药店有限公司","苏州市吴中区东湖二路二号8幢106室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9CDA04F2E053C0A884B57C68","4930","吴中区城区陈德明口腔诊所","苏州市吴中区长桥街道吴中城市生活广场9幢139室、140室","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9D4E04F2E053C0A884B57C68","4070","苏州博医堂中医诊所","苏州市姑苏区彩香二村76幢南","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB997D04F2E053C0A884B57C68","4125","苏州工艺美术职业技术学院卫生所","苏州市国际教育园致能大道189号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EBA16604F2E053C0A884B57C68","4791","苏州工业园区苏口星海口腔诊所","苏州工业园区苏惠路98号国检大厦101-2、201、203室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EBA09804F2E053C0A884B57C68","6466","苏州市星虹药房有限公司","苏州市姑苏区三香路207号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E6304F2E053C0A884B57C68","6189","苏州国泽堂大药房连锁有限公司康福来店","苏州市吴中区甪直镇甫澄中路甫南村委旁","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F0C04F2E053C0A884B57C68","6625","苏州程氏大药房有限公司太平一店","苏州市相城区太平街道兴太路47号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB99FF04F2E053C0A884B57C68","5230","苏州高新区顺康药房有限公司","苏州市高新区景山路211号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9B8E04F2E053C0A884B57C68","5552","苏州市和庆药房有限公司","苏州市相城区黄埭商城北门东9号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA0B204F2E053C0A884B57C68","6612","江苏安心堂药房有限公司苏州第五十二分店","苏州市相城区元和街道蠡中路25号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA18604F2E053C0A884B57C68","6646","苏州民健顺大药房有限公司","苏州市相城区黄埭镇青阳新村18幢104室(1F)、105室(1F)","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9D7F04F2E053C0A884B57C68","6551","苏州雷允上国药连锁总店有限公司胥口药店","苏州市吴中区胥口镇中市街90号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E5204F2E053C0A884B57C68","6257","苏州全亿健康药房连锁有限公司胥口店","苏州市吴中区胥口镇中市街84号门面两间1楼","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A1C04F2E053C0A884B57C68","5457","苏州市九德堂药房有限公司","苏州市吴中区迎春路33-35号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA13B04F2E053C0A884B57C68","6197","苏州鸿德堂国药店有限公司","苏州吴中经济开发区越溪街道吴山街200号107号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F8D04F2E053C0A884B57C68","6539","苏州聚珍堂药房有限公司","苏州吴中经济开发区枫津路15-17、15-18号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9ECB04F2E053C0A884B57C68","6403","苏州市采芝灵药房连锁有限公司横塘店","苏州高新区滨河路319室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9B5904F2E053C0A884B57C68","5727","苏州星诚医药连锁总店聚贤路店","苏州市相城区北桥镇觉灵综合市场5号商住楼","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9E0F04F2E053C0A884B57C68","6638","苏州健生源医药连锁有限公司相城区北桥药店","北桥街道北桥购物广场6幢118室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F5804F2E053C0A884B57C68","6787","江苏嘉伦光彩大药房有限公司苏州北桥店","苏州市相城区北桥街道庄基村","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9D9404F2E053C0A884B57C68","6092","苏州粤海永熙堂医药连锁有限公司亭苑店","苏州工业园区榭雨街9号41幢116室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA0E304F2E053C0A884B57C68","6168","苏州华苏药店有限公司","苏州市三香路1055号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FCA04F2E053C0A884B57C68","6452","苏州市采芝灵药房连锁有限公司东北街店","苏州市东北街127号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB995904F2E053C0A884B57C68","5030","华润苏州礼安医药连锁总店有限公司医药大厦","苏州市书院巷20号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9A0004F2E053C0A884B57C68","5117","苏州雷允上国药连锁总店有限公司留园药店","苏州高新区浒关镇新浒商业城1幢110室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EBA04904F2E053C0A884B57C68","6827","苏州三笑堂大药房有限公司","苏州市相城区元和街道相城大道118号（1125-2号）","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9D7A04F2E053C0A884B57C68","6212","苏州市药芝灵大药房有限公司时进路分店","苏州市吴中区胥口镇箭泾村经纪合作社时进路西端集宿楼1-1#","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB993E04F2E053C0A884B57C68","5032","华润苏州礼安医药连锁总店有限公司第三十二医药商店","苏州工业园区苏春西路158号（邻里中心）","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FD904F2E053C0A884B57C68","6148","苏州市玉草堂药房有限公司","苏州市桐泾北路10号东宝大楼一层南门面房","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9B3D04F2E053C0A884B57C68","5569","苏州渭乐药房有限公司","渭塘镇渭中路473号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9A4E04F2E053C0A884B57C68","4371","苏州昭阳口腔诊所","苏州市吴中区东吴北路177号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB997104F2E053C0A884B57C68","4036","姑苏区燕晶口腔诊所","苏州市干将东路515号翰林花园A-101、A-201南","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9CF404F2E053C0A884B57C68","6222","苏州聚珍堂药房有限公司吴中分店","苏州市吴中区木渎镇新旅城花园2区1幢商业5号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB996D04F2E053C0A884B57C68","5256","苏州市天福大药房有限公司","苏州高新区祥华苑购物中心（门面房1号）","药店","无等级","一级及以下","高新区","1","1"
"D45D09EBA07304F2E053C0A884B57C68","6849","苏州宝盈药房有限公司","苏州市姑苏区三香路999号-7","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA19604F2E053C0A884B57C68","6470","苏州仙草堂大药房有限公司","苏州市盘南路6号1幢底2号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FD504F2E053C0A884B57C68","6761","苏州市润升堂大药房有限公司","苏州市姑苏区苏福路162-6号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9A5704F2E053C0A884B57C68","5129","苏州雷允上国药连锁总店有限公司木渎药店","苏州市吴中区木渎镇金山路777号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9BC704F2E053C0A884B57C68","5598","苏州工业园区斜塘万年百姓药店有限公司","苏州工业园区娄葑镇斜塘联丰购物广场1119号","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA10104F2E053C0A884B57C68","6021","苏州润华百济药房有限公司","苏州高新区浒关分区兴贤路576号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9F4D04F2E053C0A884B57C68","6070","苏州雷允上国药连锁总店有限公司跨塘药店","苏州工业园区云顶花园（渔泾路6号）8幢01室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA04404F2E053C0A884B57C68","5105","苏州雷允上国药连锁总店有限公司宁远堂药店","苏州市姑苏区苏锦二村122-1号一层","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9C6C04F2E053C0A884B57C68","4382","苏州工业园区爱雅仕口腔诊所","苏州工业园区娄葑镇通园路385号松泽楼102、103室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9E0304F2E053C0A884B57C68","6341","苏州福春堂药房有限公司","苏州市相城区黄桥街道木巷村","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA03204F2E053C0A884B57C68","4407","苏州嘉洁口腔诊所","金门路455号10幢105室二楼北、106室","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA17804F2E053C0A884B57C68","6015","苏州国泽堂大药房连锁有限公司港龙店","苏州高新区东渚镇渚镇路15号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9DCC04F2E053C0A884B57C68","6881","苏州健生源医药连锁有限公司园区科技城药店","苏州工业园区展业路33号1幢101室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F3804F2E053C0A884B57C68","6730","苏州星诚医药连锁总店鹤溪店","苏州市相城区望亭镇鹤溪路425号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9A8104F2E053C0A884B57C68","5826","苏州健生源医药连锁有限公司吴中区甪直晓市路药店","苏州市吴中区甪直镇晓市路商城公寓103、104号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA00F04F2E053C0A884B57C68","6834","苏州雷允上国际连锁总店有限公司枫津广场药店","苏州高新区枫津大街6号中逸枫津广场1层125号单元","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9BF404F2E053C0A884B57C68","5647","苏州工业园区恒景大药房有限公司","苏州工业园区胜浦滨江苑吴淞便利中心6号","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9A8904F2E053C0A884B57C68","5835","苏州健生源医药连锁有限公司吴中区采莲药店","苏州市吴中区木渎镇新旅城花园19幢103室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB99A804F2E053C0A884B57C68","4531","苏州观景诊所","姑苏区虎丘街道观景新村34幢楼下","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA0DD04F2E053C0A884B57C68","6305","苏州星诚医药连锁总店望新店","苏州市相城区望亭镇华阳村堰头商贸街","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F8204F2E053C0A884B57C68","5503","苏州元子药店有限公司","苏州吴中经济开发区迎春南路127号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA18504F2E053C0A884B57C68","6381","江苏康爱多医药有限公司滨河路店分公司","苏州市高新区滨河路8号标准厂房","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9C6404F2E053C0A884B57C68","5937","苏州健生源医药连锁有限公司姑苏区桐泾北路药店","姑苏区桐泾北路492号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9EC304F2E053C0A884B57C68","6281","苏州雷允上国药连锁总店有限公司东湖新区药店","苏州市吴中区西山镇东河新区碧螺春街1-1号、1-2号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A8004F2E053C0A884B57C68","5825","苏州健生源医药连锁有限公司吴中区金庭药店","苏州市吴中区金庭镇东河新区金庭路88号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9C3F04F2E053C0A884B57C68","5866","江苏海王星辰健康药房连锁有限公司苏州白塔店","苏州市白塔西路19号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9ED204F2E053C0A884B57C68","5622","苏州厚德堂药房有限公司","苏州工业园区淞江路208号2幢116室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9CE904F2E053C0A884B57C68","6106","苏州民健医药连锁有限公司三香店","苏州市劳动路60号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9CB404F2E053C0A884B57C68","4949","苏州吴中区牙博士口腔门诊部","苏州市吴中区东吴北路19号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FE104F2E053C0A884B57C68","6620","江苏海王星辰健康药房连锁有限公司苏州文灵路店","苏州市相城区阳澄湖西路南、文灵路西","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F8A04F2E053C0A884B57C68","6626","苏州澄安堂药房有限公司","苏州市相城区阳澄湖镇湘阳路1号老湘城生活广场F109商铺","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9D4D04F2E053C0A884B57C68","4082","苏州工业园区刘志浩中医诊所","苏州工业园区星海国际商务广场601室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9AC404F2E053C0A884B57C68","5414","苏州顾心正堂药店有限公司","苏州市吴中区木渎镇中市街32号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9B4104F2E053C0A884B57C68","5573","苏州市相城区阳澄湖镇湘城老药店有限公司","苏州市相城区阳澄湖镇湘城湘园路8号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB99C704F2E053C0A884B57C68","4188","苏州市职业大学卫生所","苏州市国际教育园致能大道106号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9C1704F2E053C0A884B57C68","4260","大金空调（苏州）有限公司医务室","苏州工业园区中新大道东578号","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EBA12704F2E053C0A884B57C68","4274","国寿嘉园（苏州）养老管理有限公司医务室","苏州工业园区阳澄湖半岛绿汀路35号","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9FE704F2E053C0A884B57C68","6828","苏州市万泰药房有限公司","苏州市相城经济开发区采莲广场七区4号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA03804F2E053C0A884B57C68","6918","苏州市九州大药房连锁有限公司园区一号店","苏州工业园区徐家浜二村店面7-1","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9D8704F2E053C0A884B57C68","6747","江苏安心堂药房有限公司苏州第一百二十二分店","苏州高新区何山花园28幢102号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9F5104F2E053C0A884B57C68","6565","苏州盛国堂医药零售有限公司","苏州市吴中经济开发区郭巷街道梦立方商务广场1幢101室1-1-7","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E7D04F2E053C0A884B57C68","6667","苏州星诚医药连锁总店星光店","苏州市相城区阳澄湖镇陆巷南北街（快乐购物中心南）","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9AC804F2E053C0A884B57C68","5284","苏州益草堂药店有限公司","苏州市吴中区光福镇大街26号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A3C04F2E053C0A884B57C68","5422","苏州朱元善堂药房有限公司","苏州吴中经济开发区郭巷街道尹山湖景花园22幢114、115号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E7A04F2E053C0A884B57C68","6045","苏州学府药房有限公司","苏州高新区学府路162号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9CB604F2E053C0A884B57C68","4975","元和三春堂中医诊所","苏州市相城区元和街道采莲路1043号2楼、3楼","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EBA0DA04F2E053C0A884B57C68","4483","苏州工业园区允正堂中医诊所","苏州工业园区东环路388号5商幢132室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DFB04F2E053C0A884B57C68","6200","江苏安心堂药房有限公司苏州第三十六分店","苏州市吴中区甪直镇淞港村凌港","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F5704F2E053C0A884B57C68","4438","苏州相城北桥国仕口腔诊所","苏州市相城区北桥街道洋泾头路18号6幢3号、4号","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9C3304F2E053C0A884B57C68","5891","苏州雷允上国药连锁总店有限公司横塘药店","苏州高新区横塘金屋路100-1号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9E8304F2E053C0A884B57C68","6803","江苏海王星辰健康药房连锁有限公司苏州顺达广场店","苏州工业园区顺达商业广场1幢101室商业用房（I层）","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9D1504F2E053C0A884B57C68","6047","江苏海王星辰健康药房连锁有限公司苏州玲珑湾店","苏州工业园区沈浒路588号新未来花园68商幢","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9BBB04F2E053C0A884B57C68","5026","华润苏州礼安医药连锁总店有限公司第二十六医药商店","苏州工业园区跨塘镇娄江路93号古娄邻居中心121号","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA11804F2E053C0A884B57C68","6674","江苏海王星辰健康药房连锁有限公司苏州城邦花园店","苏州工业园区星州街1号296幢107室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DB004F2E053C0A884B57C68","6616","江苏海王星辰健康药房连锁有限公司苏州嘉和丽园店","苏州市相城区元和街道春申湖中路626-628号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA04804F2E053C0A884B57C68","6822","苏州瑞运药房有限公司","苏州市吴中区木渎镇金运花园商业街77栋西1楼","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F3E04F2E053C0A884B57C68","5232","苏州济世堂药店有限公司","苏州市虎丘区横塘镇金屋路159号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9AD504F2E053C0A884B57C68","5299","苏州市城津药房有限公司","苏州吴中经济开发区枫津路165号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA05904F2E053C0A884B57C68","6582","苏州市吴中区长桥景德堂国药店有限公司","苏州市吴中区吴中西路152号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9D6604F2E053C0A884B57C68","6296","苏州星诚医药连锁总店望亭三店","苏州市相城区望亭商业广场10幢106室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9D8E04F2E053C0A884B57C68","6765","苏州市采芝灵药房连锁有限公司马运店","苏州高新区滨河路2088号蓝天商务广场3幢115室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB99E304F2E053C0A884B57C68","4138","苏州泰华商城有限公司卫生所","苏州市人民路383号810号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB994204F2E053C0A884B57C68","5019","华润苏州礼安医药连锁总店有限公司第十九医药商店","苏州市劳动路46号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA0E204F2E053C0A884B57C68","6279","苏州雷允上国药连锁总店有限公司木渎中山西路药店","苏州市吴中区木渎镇中山西路15号（西面第五、六、七间一楼门面） ","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E5504F2E053C0A884B57C68","6184","苏州德众药房有限公司","苏州吴中经济开发区郭巷街道双湾花园23幢104室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA11F04F2E053C0A884B57C68","6387","苏州健生源医药连锁有限公司高新区山河佳苑药店","苏州高新区山河佳苑169幢104室(11号铺位）","药店","无等级","一级及以下","高新区","1","1"
"D45D09EBA10F04F2E053C0A884B57C68","6923","苏州鲁能九顺大药房有限公司","苏州市吴中区长桥街道吴蠡雅苑1幢105室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F8F04F2E053C0A884B57C68","6690","江苏海王星辰健康药房连锁有限公司苏州中海社区店","苏州工业园区海悦花园五区2幢109室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9D2704F2E053C0A884B57C68","6067","苏州开开心心大药房连锁有限公司园区顺鑫店","苏州工业园区顺达商业广场1幢147室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA0BC04F2E053C0A884B57C68","4800","苏州工业园区新创齐欣口腔诊所有限公司","中国（江苏）自由贸易试验区苏州片区苏州工业园区嘉瑞巷18号1幢209室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EBA14204F2E053C0A884B57C68","4411","苏州高新区家齿口腔诊所","苏州高新区竹园路328号5号楼102铺位","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9F0D04F2E053C0A884B57C68","6392","苏州九盛健康药房有限公司","苏州市高新区浒关分区新鹿花苑51幢一层","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9DF604F2E053C0A884B57C68","4111","苏州化工职业病防治院","苏州市姑苏区盘胥路855号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA0E504F2E053C0A884B57C68","6202","苏州葆运堂药房有限公司","苏州市吴中区木渎镇谢村路雀梅花园安置小区28幢9号106、107号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9F8704F2E053C0A884B57C68","6478","苏州永益康药房有限公司","苏州市十梓街75号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9B4E04F2E053C0A884B57C68","5529","苏州元寿堂大药房有限公司","苏州市相城经济开发区依福园路","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9E4A04F2E053C0A884B57C68","5029","华润苏州礼安医药连锁总店有限公司第二十九医药商店","苏州市东港新村76幢106号","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DFF04F2E053C0A884B57C68","4792","苏州工业园区丰隆佳成口腔诊所","苏州工业园区钟园路788号苏州丰隆城市中心501室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB99DE04F2E053C0A884B57C68","4234","苏州大学医院独墅湖校区门诊部","苏州工业园区仁爱路199号","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9BF104F2E053C0A884B57C68","4255","快捷半导体（苏州）有限公司医务室","苏州工业园区苏桐路1号","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB99AC04F2E053C0A884B57C68","4158","苏州市养蚕里诊所","苏州市姑苏区吴中西路671号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9DEB04F2E053C0A884B57C68","6013","江苏嘉伦光彩大药房有限公司金色家园店","苏州高新区金色家园84幢09室、10室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9C7904F2E053C0A884B57C68","5939","北京同仁堂苏州大药房专卖店有限公司","苏州市人民路420号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9C5104F2E053C0A884B57C68","5868","江苏海王星辰健康药房连锁有限公司苏州盘门店","苏州市苏福路13号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9D5504F2E053C0A884B57C68","6347","苏州济世保盛医药连锁有限公司佛慈堂药房","苏州相城经济开发区漕湖大道朝阳工业坊员工集宿楼前商业用房","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F1604F2E053C0A884B57C68","6813","苏州市和泰源大药房有限公司杨枝新村店","苏州市姑苏区杨枝新村62-1幢中心商场106室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9AD104F2E053C0A884B57C68","5295","苏州吴中经济开发区兴盛药店有限公司","苏州吴中经济开发区红庄新村3-22号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA01904F2E053C0A884B57C68","4784","苏州市相城区元和牙先生口腔诊所","苏州市相城区元和街道润元路366号1001、1022号商铺","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9B4A04F2E053C0A884B57C68","5537","苏州市康隆药房有限公司","苏州市相城区元和街道东楼聚茂街187号103室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F1D04F2E053C0A884B57C68","6317","苏州宽和堂药房有限公司","苏州市相城区元和街道澄帆路638-640号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA01B04F2E053C0A884B57C68","6594","苏州欣泽堂大药房有限公司","苏州市吴中区木渎镇藏书石胥路北9-10号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9C9104F2E053C0A884B57C68","5952","苏州宏福堂大药房有限公司","苏州市临顿路258号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E6404F2E053C0A884B57C68","6263","江苏百佳惠瑞丰医药连锁有限公司苏州采莲店","苏州市吴中区临湖镇采莲柳湖路39号、40号、41号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A7304F2E053C0A884B57C68","5810","苏州健生源医药连锁有限公司姑苏区石路药店","苏州市阊胥路699号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9C4504F2E053C0A884B57C68","5911","苏州星诚医药连锁总店星尚店","苏州市相城区黄桥街道荷馨街99号君汇上品花园16幢101室门面房","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F2704F2E053C0A884B57C68","4418","苏州高新区康盛信民诊所","苏州市高新区万枫家园68栋02-03室","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9DE804F2E053C0A884B57C68","6233","苏州联诚药房有限公司长申店","苏州市吴中区郭巷街道郭新东路95号长申购物广场1层01-0002-0107商铺","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9D6D04F2E053C0A884B57C68","6311","江苏百佳惠瑞丰大药房连锁有限公司苏州合景店","苏州市相城区元和街道悟真路64号和66号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB99FB04F2E053C0A884B57C68","5205","苏州市康宁医药商店有限公司","苏州高新区兴贤路564号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9FC604F2E053C0A884B57C68","6090","苏州粤海永熙堂医药连锁有限公司娄葑分公司","苏州工业园区苏港大厦1幢105室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9D1A04F2E053C0A884B57C68","6109","苏州万寿堂国药店","娄门路271号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9D3304F2E053C0A884B57C68","6139","苏州市仁寿堂药店有限公司","苏州市仲雅苑北区26幢北","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9FED04F2E053C0A884B57C68","6836","苏州福芝堂大药房有限公司","苏州市吴中区经济开发区郭巷街道尹山湖景花园61幢103室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA06C04F2E053C0A884B57C68","4467","苏州市吴中区甪直友谊诊所","苏州市吴中区甪直淞港甪胜路8号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9D3004F2E053C0A884B57C68","6020","苏州忠济药房有限公司","苏州市高新区通安镇东唐路18号荣华花苑8幢103室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9FA204F2E053C0A884B57C68","4457","苏州工业园区林森卫口腔诊所","苏州工业园区榭雨街328号太阳星辰花园一区8幢101室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9E3E04F2E053C0A884B57C68","6611","江苏安心堂药房有限公司苏州第十六分店","苏州市相城区元和街道阳澄湖西路966号融城花园40幢107室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9AA804F2E053C0A884B57C68","5482","苏州市信誉大药房有限公司二号店","苏州市吴中区宝带西路132-134号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9BE804F2E053C0A884B57C68","5634","苏州工业园区永康药房有限公司","苏州工业园区钟南街388号钟南花苑1商幢101室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9C9504F2E053C0A884B57C68","5958","江苏海王星辰健康药房连锁有限公司苏州斜塘店","苏州工业园区联丰商业广场4幢102室1053号商铺","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA03A04F2E053C0A884B57C68","6183","苏州民健医药连锁有限公司苏福店","苏州市吴中区光福镇红木家具城","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA15F04F2E053C0A884B57C68","6508","江苏海王星辰健康药房连锁有限公司苏州吴中朗诗店","苏州市吴中经济开发区城南街道东吴绿郡花园11幢102-103号华润万家超市南侧","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA01C04F2E053C0A884B57C68","6663","苏州同心源药房有限公司","苏州市相城区元和街道书香路81号楼下","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA11504F2E053C0A884B57C68","6683","江苏海王星辰健康药房连锁有限公司苏州师惠坊店","苏州工业园区师惠坊76-98幢88室一层","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9C6A04F2E053C0A884B57C68","5930","江苏海王星辰健康药房连锁有限公司苏州理想城店","苏州高新区长江路817号101室","药店","无等级","一级及以下","高新区","1","1"
